File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
E:\UTAustin\BttFworkspace\Calc\src\Application\Main.java,26,14,11,0,9,0,3,16,0,0
